62.png,Eighth-Note,0.0015723417017646792,1.472439411671557e-06,4.3345849686554686e-11,1.7119792809029204e-10,1.4746519389905277e-20,2.072679334402036e-13,1.7899457208940466e-22
63.png,Eighth-Note,0.0015552196569539151,1.364803310836963e-06,8.470904156954741e-11,2.1714595005437456e-10,2.9321159016460965e-20,2.536567156817522e-13,2.756961069781525e-21
9.png,Eighth-Note,0.001652773318619344,2.0102508835886196e-06,1.012368013184856e-11,1.6370958707855888e-11,2.1041251485100121e-22,2.2649671666334672e-14,1.203133452125104e-23
1.png,Half-Note,0.0010202529542123716,4.2757422277708626e-07,1.0486175529771842e-11,1.7448451639210245e-11,2.3502303389937396e-22,1.1041330269250552e-14,2.1641536136203805e-23
2.png,Half-Note,0.001051354329917494,5.156441590729478e-07,1.2552295634825801e-11,2.022721124752321e-11,3.215574242778233e-22,1.3668359892199985e-14,2.1923576472411783e-23
3.png,Half-Note,0.0011891208355532654,8.700176072777114e-07,5.246923581427878e-12,8.271216429835497e-12,5.425053964442288e-23,7.419376068747601e-15,5.088947020014754e-24
4.png,Half-Note,0.0010311243667997232,4.778504385916056e-07,8.611725070368103e-12,1.494149024643585e-11,1.6906455844306613e-22,9.784076874489538e-15,1.1956585396584249e-23
1.png,2-2-Time,0.0013761559353389964,7.117781960785921e-07,1.9919134085619499e-13,7.307548498540804e-13,2.5028478168873323e-26,-3.8435458061635274e-16,2.776743084884694e-25
1.png,2-4-Time,0.001239722920397438,4.511909219263447e-07,2.269672176345148e-13,1.5861145361990822e-12,-8.071319019441958e-25,8.035278658264882e-16,5.041838886775719e-25
1.png,3-4-Time,0.0012493121646924884,4.966521597788142e-07,2.9624987472144754e-13,1.6839249123856679e-12,6.4087941463421485e-25,1.1587977861345317e-15,1.0019230301533453e-24
1.png,4-4-Time,0.0012905442050831601,5.522485482200018e-07,5.764086989420148e-13,1.7556818325373534e-12,8.199562071868538e-25,1.143908891861911e-15,1.5643048236420838e-24
2.png,4-4-Time,0.0012022468042491878,4.3364479161776826e-07,2.734982403005071e-13,9.123207050120605e-13,1.9130154592648672e-25,4.986146567249738e-16,4.136240956645282e-25
1.png,6-8-Time,0.0014524782800812667,8.764182467148567e-07,4.657174314538312e-12,7.0970699935545006e-12,3.99400642578568e-23,6.5948531296383196e-15,8.341607639870754e-24
1.png,9-8-Time,0.0015120317649626824,1.0167955077528408e-06,3.891528177146417e-12,5.1079860468336524e-12,1.8994429841599459e-23,4.925815328139296e-15,1.2564057827478403e-23
1.png,12-8-Time,0.0010504083362002507,7.172315055880092e-08,4.99316699484008e-12,2.0351649953122068e-12,5.971132968740598e-24,5.343032255387737e-16,-2.5367670546497262e-24
1.png,Barline,0.0021395808096437746,3.866061609748416e-06,7.248375218666437e-14,8.922122870545622e-14,6.571593551036166e-27,1.332540985133629e-16,2.8800964801199592e-27
2.png,Barline,0.0012290788516090825,6.558309468621119e-07,2.1362530347134253e-12,2.124124714580105e-12,-3.642622939381499e-24,-1.4675617624539883e-15,2.684181086654458e-24
3.png,Barline,0.0018630820349694948,2.515690022863864e-06,1.4027673313857483e-12,2.454555901435385e-12,4.4871168633361264e-24,3.791457154709341e-15,7.81250087138952e-25
1.png,C-Clef,0.0012255344053683146,1.6685478648047246e-07,9.904554856300569e-13,8.902032288862515e-12,-2.5362449152684145e-23,-2.717452768530948e-15,-7.44748406524254e-24
2.png,C-Clef,0.0012151394620949847,1.4763211705998823e-07,2.8571144764398825e-13,4.535895608553101e-12,-4.550266300277869e-24,-6.180168304976756e-16,-2.4410150251877264e-24
1.png,Common-Time,0.000999087898823669,1.0371887071661423e-07,1.9987512551029007e-12,3.7034385217000076e-12,-7.544455609951844e-24,-8.679632597430807e-16,6.678807011459673e-24
1.png,Cut-Time,0.0010987298730515335,2.505925865892948e-07,2.0892459634011304e-12,1.9549111332484912e-12,-3.332246129095553e-24,-8.929833535675958e-16,-2.122492834306228e-24
1.png,Dot,0.0013212964925215852,3.86692524443071e-09,1.4133031765503577e-12,6.41215358890682e-11,-4.990145424257365e-22,-3.874338766206702e-15,3.5155101859287895e-22
2.png,Dot,0.0015341117216387122,1.6479858998685353e-08,9.106712373922574e-12,2.0889457504029494e-10,-7.89754408690133e-21,-2.5548220706078647e-14,-4.543261288652135e-21
1.png,Double-Flat,0.0011560187691029684,2.3421175142689373e-07,1.645669698422865e-11,3.935465676188835e-11,8.138008661616818e-22,1.7516909727730413e-14,-5.837788361882974e-22
1.png,Double-Sharp,0.0013575600783182526,1.1762637260442424e-08,6.335989492049187e-14,1.8561264270319894e-12,6.0749781966855e-25,1.9958841448934442e-16,-1.9004273179417747e-25
1.png,Eighth-Grace-Note,0.0011311532390860112,3.194823204765982e-07,9.330346454336234e-11,3.9783936971760346e-11,2.114615997534984e-21,1.474534314043259e-14,1.1847267186398664e-21
1.png,Eighth-Rest,0.0009659774161690177,1.4262135656314613e-07,5.5034593256835594e-12,1.2212675930243038e-11,1.0006684968041168e-22,4.480798857037362e-15,-3.354619347150378e-24
1.png,F-Clif,0.0008997254463697126,7.459389480442392e-09,1.3548370474403563e-12,2.473613388148244e-12,4.426549941330439e-24,1.6667101856902672e-16,-9.548456308507412e-25
2.png,F-Clif,0.0009142739817319703,3.620303080084119e-08,1.9718149658529236e-12,2.980433418111778e-12,7.170211729174396e-24,5.097480734993861e-16,-8.900235598527002e-25
1.png,Flat,0.0013538994600616652,9.178141514295269e-07,3.378826369336364e-11,5.7205998111670144e-11,2.3749789402348597e-21,5.377958566198481e-14,-8.275944982240889e-22
1.png,G-Clef,0.0013199689787470608,8.233369089497144e-07,4.324463290697846e-12,3.0274396771213536e-12,1.0949076179662878e-23,2.7370130262683098e-15,3.3392223807728672e-25
1.png,Natural,0.0018337044178626566,2.200744676840339e-06,4.741845295134378e-12,5.454806665063178e-12,2.771267553552133e-23,7.712866438619354e-15,-1.2821006523350396e-24
1.png,Onehundred-Twenty-Eight-Note,0.0028213701142794194,6.654307754020981e-06,1.4585060117228317e-09,1.6204884489494864e-09,2.4912000072378453e-18,3.9546932305233336e-12,2.0304557527457064e-20
2.png,Onehundred-Twenty-Eight-Note,0.00286944804432184,6.914196287628912e-06,1.615613154981822e-09,1.8180185579737199e-09,3.1156704490594304e-18,4.5334683414154315e-12,2.5585935182096427e-20
3.png,Onehundred-Twenty-Eight-Note,0.002818389339319889,6.6225558541871164e-06,3.4589220242288094e-10,4.125821549057109e-10,1.5556335197841594e-19,9.318779057814772e-13,-9.619604832299533e-21
1.png,Quarter-Rest,0.0012330899576847752,5.751624964138962e-07,1.8414555244291975e-13,1.8648045295130137e-13,1.0792886060975473e-26,-9.885788118452444e-17,3.28278833787334e-26
1.png,Sharp,0.0017390133713327143,1.6638905743295464e-06,4.340481878420593e-12,5.353811070550786e-12,2.5415143350648564e-23,6.001068776434428e-15,4.4890453737612764e-24
1.png,Sixteenth-Note,0.001323250284390187,7.841768827229279e-07,2.1914488571363493e-11,3.946902399130315e-11,1.1570036855385557e-21,3.4945952774666056e-14,-9.356682901914204e-23
10.png,Sixteenth-Note,0.0016124237504665212,1.7959457607845833e-06,7.080252172036223e-12,1.1150906325420166e-11,9.907385512648728e-23,1.45387538471888e-14,1.1752092912325423e-24
11.png,Sixteenth-Note,0.001372431623252854,1.0841875792413547e-06,3.3547104209000048e-12,7.968227290022658e-12,4.118375784803332e-23,8.232150987206084e-15,1.0611566455840443e-24
12.png,Sixteenth-Note,0.001401737961532613,1.1178411990366492e-06,1.6935729582525463e-11,2.5526612000888987e-11,5.299028121637974e-22,2.6987409885024113e-14,-3.0013351294375584e-23
13.png,Sixteenth-Note,0.0009783204409353804,3.7291239772758466e-07,4.1781484555208856e-12,1.5103503354595342e-12,3.753657592849322e-24,8.662579102985471e-16,5.524761672550044e-25
14.png,Sixteenth-Note,0.001247239427053251,8.352659295352256e-07,5.6076610018590764e-11,4.6438907778760574e-11,2.368169845574326e-21,4.243337515084311e-14,8.820370587635851e-23
2.png,Sixteenth-Note,0.0010286983390257372,2.9397067279120276e-07,2.042618534892149e-11,1.556726362562252e-11,2.709466884484077e-22,6.83770341815863e-15,6.039058942246562e-23
3.png,Sixteenth-Note,0.0013108465203372326,5.963804052167019e-07,3.9585576084431606e-11,1.5883058636713865e-11,3.961468024394473e-22,1.2193241142350578e-14,4.0999181633471047e-23
4.png,Sixteenth-Note,0.001041897694786152,2.3422928430183008e-07,5.008704671526992e-11,3.629502336918664e-11,1.5398603872498031e-21,1.7511501650204573e-14,1.5367414609420556e-22
5.png,Sixteenth-Note,0.0010130154359458809,3.473816205626704e-07,3.1776558166847875e-12,7.491438179307921e-14,2.714906666691747e-26,3.600439646974186e-17,2.4472757624327764e-26
6.png,Sixteenth-Note,0.0009742639485074355,3.049012139156849e-07,4.895672524241281e-12,3.287032155405216e-13,4.035987796373076e-25,-4.7414087330792325e-18,-1.0477523701685822e-25
7.png,Sixteenth-Note,0.0011916342238967237,4.217170204147086e-07,1.156653185537104e-10,5.755842094973042e-11,4.686302139531325e-21,3.70349131897164e-14,-3.077751541857841e-22
8.png,Sixteenth-Note,0.0013637800990259196,7.614127781319696e-07,6.228504198726569e-11,2.7887437094775667e-11,1.119073469189053e-21,2.235629013092528e-14,-3.1389835442812282e-22
9.png,Sixteenth-Note,0.001592925704762384,1.773100484377744e-06,1.065307644057502e-12,2.513154223285311e-12,4.111544745856459e-24,2.8016896010602453e-15,-6.903582486487965e-26
15.png,Sixteenth-Note,0.0010146638801155302,1.950445659538296e-07,5.039651699751115e-11,2.063770303522031e-11,5.752702473728948e-22,5.712821110359863e-15,3.347306866188233e-22
16.png,Sixteenth-Note,0.001013462861301518,1.914648479154459e-07,5.7015702341421604e-11,1.770233425303846e-11,4.931891937853379e-22,5.245694901796542e-15,2.7028665561293054e-22
17.png,Sixteenth-Note,0.0010137210086680797,2.1105697652346194e-07,5.477099128056004e-11,1.522794977608741e-11,2.892382526659775e-22,2.888967142523578e-15,3.312845370761778e-22
1.png,Sixteenth-Rest,0.0009724773447202479,1.8458886774502628e-07,1.6639770468529343e-12,3.795962610821741e-12,8.133729263717966e-24,1.5871564763788578e-15,-4.985727308516257e-24
1.png,Sixty-Four-Note,0.0012562137148146757,8.02482697065047e-07,4.6115230656234037e-11,3.180256979850675e-11,1.1380702658983246e-21,2.064140362356672e-14,4.33708438386555e-22
2.png,Sixty-Four-Note,0.0022282386547080165,3.6814736489455094e-06,2.329596810471452e-10,3.0036398743561403e-10,7.942929030474279e-20,5.709242579053317e-13,1.9548672696885666e-21
3.png,Sixty-Four-Note,0.0015338873135877723,1.7545789962010375e-06,1.4121415549726964e-11,1.1969280202192264e-11,1.5383859508322055e-22,1.0060302260601552e-14,-2.3421516580344227e-23
4.png,Sixty-Four-Note,0.0024366831902802666,4.353314979584288e-06,2.216029013750678e-09,1.8749548350639057e-09,3.820897029740206e-18,3.895981303010744e-12,-8.546015585755004e-20
5.png,Sixty-Four-Note,0.0025734366744094707,4.455851827093381e-06,4.85072554173255e-10,3.6060612550156915e-10,1.5069841265494812e-19,7.611377331314764e-13,-6.00325389294458e-21
6.png,Sixty-Four-Note,0.0022152659774393214,3.6115262478383395e-06,9.927079460421645e-10,8.939304293087792e-10,8.418914231984827e-19,1.6901576156335429e-12,-1.8972037737535158e-20
7.png,Sixty-Four-Note,0.0022373304075530604,3.678749984357821e-06,1.4434470190143285e-09,1.2803667212693354e-09,1.7405485165513563e-18,2.44267478758472e-12,-1.4873977268528506e-20
8.png,Sixty-Four-Note,0.0016178896299067437,1.899474473029434e-06,2.3910352994532183e-11,4.566563867949154e-11,1.501746704837077e-21,5.893807958843662e-14,-1.473520009503217e-22
1.png,Sixty-Four-Rest,0.001146275120732091,5.721404095768342e-07,1.6398849145374592e-12,1.1339111052364374e-12,9.77271471747262e-25,7.889026971075249e-16,-1.1982403055645212e-24
1.png,Thirty-Two-Note,0.0013821280833377525,9.2145761472643e-07,1.5214858162538206e-11,3.462380090146574e-11,7.941098409133448e-22,3.288657390230942e-14,3.027980519138768e-23
2.png,Thirty-Two-Note,0.0010765043088866227,4.4440937715500355e-07,1.2672647216616378e-11,1.3225755049100483e-11,1.6572487571236164e-22,7.02571891003628e-15,4.304520327215366e-23
3.png,Thirty-Two-Note,0.0010584012262062294,4.4846347900356225e-07,1.5769632343881772e-11,1.8875916697415008e-12,-6.636827490438527e-24,-4.2070718079918246e-16,-7.874711449758967e-24
4.png,Thirty-Two-Note,0.001613491993844412,1.3789215659317062e-06,3.8936121399723187e-10,2.945233714292451e-10,9.968491861670045e-20,3.4542945596494006e-13,-3.220537162399596e-21
5.png,Thirty-Two-Note,0.0015777065387444585,1.3150892934142344e-06,1.5218846149116532e-10,1.3174487003432227e-10,1.8654623117431554e-20,1.504947590830354e-13,-8.910307540286737e-23
6.png,Thirty-Two-Note,0.001453670861473529,1.1835023199990784e-06,9.195398555980104e-11,7.15936406822967e-11,5.7619561168144485e-21,7.788591286658018e-14,7.373295787151372e-22
7.png,Thirty-Two-Note,0.0013724353753250152,7.997914019510073e-07,2.878561486307735e-10,2.1952189846324023e-10,5.518129589524533e-20,1.948623697196893e-13,4.209238184915901e-22
8.png,Thirty-Two-Note,0.0011473294953192458,6.043096986005549e-07,1.4596295839379265e-11,3.778968285421392e-12,1.0880948597403114e-23,8.778567372834885e-16,-2.5870983255637465e-23
10.png,Thirty-Two-Note,0.0011027924458972113,3.684706141973983e-07,5.006115870521883e-11,1.6085902843500685e-11,2.169150699988851e-22,2.2324454016375335e-15,4.0164514962124357e-22
11.png,Thirty-Two-Note,0.0010947448006422686,3.8299075382812494e-07,5.1333716938513396e-11,1.0484789385046553e-11,-5.1618306294806103e-23,-2.1985161102679326e-15,2.3770330899281665e-22
9.png,Thirty-Two-Note,0.0011027924458972113,3.684706141973983e-07,5.006115870521883e-11,1.6085902843500685e-11,2.169150699988851e-22,2.2324454016375335e-15,4.0164514962124357e-22
1.png,Thirty-Two-Rest,0.0011145069226994198,4.83318888283002e-07,2.00103416516429e-12,2.251642109260366e-12,4.2966034024334805e-24,1.5424578735969787e-15,-2.0933633895945702e-24
1.png,Whole-Half-Rest,0.0019681618946542152,9.03954641277358e-07,5.225734034900871e-12,1.8589711870722694e-11,9.919093092388667e-23,7.036304281597635e-15,-1.5405270695123767e-22
1.png,Whole-Note,0.0009946636499595148,1.7537447945173536e-07,2.4133917592413173e-13,7.77588696482396e-13,-7.47934150489292e-27,-4.0999534019419947e-17,3.3676871546144205e-25
2.png,Whole-Note,0.001272382613127807,2.959983743672515e-07,1.373171992805594e-14,9.554284978176174e-14,-8.615361944636213e-28,2.041769884374433e-17,-3.3517112557227944e-27
